sn,BN,TN,instructed_hand,instructed_finger,force_center,success,r1,r2,r3,r4,r5,l1,l2,l3,l4,l5,Br1,Br2,Br3,Br4,Br5,Bl1,Bl2,Bl3,Bl4,Bl5,MD_p,MD_r1,MD_r2,MD_r3,MD_r4,MD_r5,MD_l1,MD_l2,MD_l3,MD_l4,MD_l5
s101,5,133,1,4,0.6,True,0.0,0.07498188432227913,0.08698929594451983,0.6311161689110654,0.1567285760834148,1.0,1.0,1.0,1.0,1.0,0.0,0.057517106549364615,0.05724340175953079,0.07022482893450635,0.12218963831867058,1.0,1.0,1.0,1.0,1.0,0.019282105956523413,0.0,0.01606903136306762,0.02809599317703995,-1.0,0.029967498242931004,0.0,0.0,0.0,0.0,0.0
s101,5,134,1,3,0.4,True,0.0,0.07209310242531235,0.43999455313851077,0.08375522193528934,0.12888149671972493,1.0,1.0,1.0,1.0,1.0,0.0,0.06275659824046921,0.05059628543499511,0.07589442815249267,0.12570869990224828,1.0,1.0,1.0,1.0,1.0,0.004890621683656649,0.0,0.007969564095957756,-1.0,0.007042315325373587,0.0028492611282424953,0.0,0.0,0.0,0.0,0.0
s101,5,135,1,4,0.2,True,0.0,0.06015377657168702,0.08170292233845436,0.272459792921998,0.13415328051822997,1.0,1.0,1.0,1.0,1.0,0.0,0.05591397849462366,0.06447702834799608,0.07159335288367547,0.1270772238514174,1.0,1.0,1.0,1.0,1.0,0.006920575276328383,0.0,0.003704243391598254,0.01455231725205396,-1.0,0.005948205429603391,0.0,0.0,0.0,0.0,0.0
s101,5,136,1,3,0.2,True,0.0,0.06669487362795018,0.24049352455707776,0.0801564027370479,0.12808878384227446,1.0,1.0,1.0,1.0,1.0,0.0,0.056226783968719454,0.057517106549364615,0.07663734115347019,0.12746823069403715,1.0,1.0,1.0,1.0,1.0,0.005113276051588621,0.0,0.011722136176915596,-1.0,0.002967819494750257,0.0008493271643965229,0.0,0.0,0.0,0.0,0.0
s101,5,137,1,2,0.6,True,0.0,0.631724077559417,0.07537094585722415,0.08496131269361891,0.13079276151014235,1.0,1.0,1.0,1.0,1.0,0.0,0.061388074291300096,0.058455522971652,0.0732355816226784,0.12879765395894427,1.0,1.0,1.0,1.0,1.0,0.007988643560235308,0.0,-1.0,0.014418566366479596,0.010009705655885635,0.0017815088100101894,0.0,0.0,0.0,0.0,0.0
s101,5,138,1,2,0.2,True,0.0,0.25820555093544983,0.0636164242326977,0.07240921492245518,0.12891553960403263,1.0,1.0,1.0,1.0,1.0,0.0,0.07264907135874878,0.06416422287390029,0.07417399804496579,0.1289149560117302,1.0,1.0,1.0,1.0,1.0,0.0008998263072339672,0.0,-1.0,0.0008777653552673715,0.00164554482845811,0.00048380419284025343,0.0,0.0,0.0,0.0,0.0
s101,5,139,1,4,0.2,True,0.0,0.07618311181142187,0.06852346284219178,0.2693570271808115,0.1309337963165599,1.0,1.0,1.0,1.0,1.0,0.0,0.06854349951124145,0.059276637341153474,0.07300097751710656,0.12852394916911045,1.0,1.0,1.0,1.0,1.0,0.004256586532984883,0.0,0.006490356519400128,0.007559157434966427,-1.0,0.0020463225099783653,0.0,0.0,0.0,0.0,0.0
s101,5,140,1,1,0.2,True,0.19276540075769735,0.07423780413669677,0.07095996070478497,0.09038872110610195,0.126775701161835,1.0,1.0,1.0,1.0,1.0,0.0,0.06881720430107527,0.057869012707722385,0.0673704789833822,0.12117302052785923,1.0,1.0,1.0,1.0,1.0,0.009526587738392014,-1.0,0.00421519459271289,0.010417385097279587,0.018259015948395525,0.004300729593830577,0.0,0.0,0.0,0.0,0.0
s101,5,141,1,1,0.4,True,0.41570252355038106,0.08338561347709157,0.0721174187712464,0.09943926506276049,0.12511246309994506,1.0,1.0,1.0,1.0,1.0,0.0,0.05083088954056696,0.04797653958944281,0.07296187683284458,0.1221505376344086,1.0,1.0,1.0,1.0,1.0,0.02781507829813488,-1.0,0.06608878003523617,0.022150869458639134,0.02319131275524853,0.002555140965907961,0.0,0.0,0.0,0.0,0.0
s101,5,142,1,3,0.6,True,0.0,0.07128579974030141,0.6327939967805157,0.10350982137212278,0.12250575081581341,1.0,1.0,1.0,1.0,1.0,0.0,0.05560117302052786,0.05567937438905181,0.06897360703812316,0.12050830889540567,1.0,1.0,1.0,1.0,1.0,0.013493794579802772,0.0,0.012495279234755475,-1.0,0.0281613077849796,0.0018883822194615393,0.0,0.0,0.0,0.0,0.0
s101,5,143,1,1,0.2,True,0.23156942559927635,0.06955447590979609,0.08121659541977308,0.089192356886146,0.11933489930601149,1.0,1.0,1.0,1.0,1.0,0.0,0.06087976539589443,0.04410557184750733,0.06756598240469208,0.118475073313783,1.0,1.0,1.0,1.0,1.0,0.019399107339572716,-1.0,0.00822033163509848,0.034036181214545054,0.02024213349306677,0.0009132480878360573,0.0,0.0,0.0,0.0,0.0
s101,5,144,1,4,0.4,True,0.0,0.07050767667041138,0.08515584346109142,0.4647048238767064,0.13863721470847132,1.0,1.0,1.0,1.0,1.0,0.0,0.06334310850439882,0.059745845552297165,0.07257086999022483,0.11839687194525905,1.0,1.0,1.0,1.0,1.0,0.011843611219746007,0.0,0.006080116833606075,0.02130133920585528,-1.0,0.016909484206377237,0.0,0.0,0.0,0.0,0.0
s101,5,145,1,2,0.6,True,0.0,0.6684563497274137,0.07664025911498228,0.07446637778847698,0.12205833005062662,1.0,1.0,1.0,1.0,1.0,0.0,0.06263929618768328,0.06459433040078201,0.07343108504398828,0.12027370478983383,1.0,1.0,1.0,1.0,1.0,0.033537751248826686,0.0,-1.0,0.15184910370191948,0.005045306845167144,0.0019793526789713078,0.0,0.0,0.0,0.0,0.0
s101,5,146,1,5,0.6,True,0.0,0.0634997057722142,0.04598221016131464,0.2886447527757109,0.6971058685069277,1.0,1.0,1.0,1.0,1.0,0.0,0.057829912023460404,0.06447702834799608,0.07194525904203324,0.11964809384164224,1.0,1.0,1.0,1.0,1.0,0.08713654521357925,0.0,0.005912764214873798,0.017680947231994863,0.18787111396052272,-1.0,0.0,0.0,0.0,0.0,0.0
s101,5,147,1,5,0.4,False,0.0,0.06587784440456564,0.0529415483676437,0.1702970971146224,0.46942705825710157,1.0,1.0,1.0,1.0,1.0,0.0,0.05958944281524927,0.0633822091886608,0.07581622678396872,0.11131964809384164,1.0,1.0,1.0,1.0,1.0,0.038233957313660256,0.0,0.004293554169237625,0.013186696966620129,0.08977335603920357,-1.0,0.0,0.0,0.0,0.0,0.0
s101,5,148,1,1,0.2,True,0.2206902924283762,0.10091283562636474,0.07681533680570754,0.09586962547963992,0.1125165959061,1.0,1.0,1.0,1.0,1.0,0.0,0.04774193548387097,0.05180840664711633,0.06842619745845552,0.11335288367546431,1.0,1.0,1.0,1.0,1.0,0.027137762977301968,-1.0,0.053593331909401375,0.020673336566029106,0.02461295772283627,0.002563868564250581,0.0,0.0,0.0,0.0,0.0
s101,5,149,1,4,0.2,True,0.0,0.07507914970601537,0.07558492970144391,0.2998934944048088,0.13042315305194457,1.0,1.0,1.0,1.0,1.0,0.0,0.06905180840664711,0.06455522971652004,0.06565004887585532,0.11370478983382208,1.0,1.0,1.0,1.0,1.0,0.0076026536610713,0.0,0.004922764788268691,0.009435642077620602,-1.0,0.01385116495686912,0.0,0.0,0.0,0.0,0.0
s101,5,150,1,5,0.4,True,0.0,0.06490032729801627,0.06024131541704965,0.19197755114943366,0.49110264902272605,1.0,1.0,1.0,1.0,1.0,0.0,0.05947214076246335,0.05700879765395894,0.06682306940371456,0.11589442815249267,1.0,1.0,1.0,1.0,1.0,0.04312956682028438,0.0,0.004924212442519642,0.003502667235712771,0.10169174352006352,-1.0,0.0,0.0,0.0,0.0,0.0
